seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1,1.199446917,0.374098063,7.20E-05,3.222439051,4.796056032,12556.12323,,1.186629009,0.374149609,0.00032692,3.692002845,5.253108382,11105.80568
11,2,1.117889881,0.357378006,2.071272135,5.766808748,9.31334877,12356.99892,,1.154250789,0.344840431,2.129527497,8.275208306,11.90382702,10910.80294
11,3,1.142943859,0.380622149,3.892957926,7.725435019,13.14195895,12286.51032,,1.131543374,0.364498949,4.330984664,11.79198148,17.61900847,10827.18177
11,4,1.122956991,0.361643076,5.807935953,13.32728887,20.61982489,12220.88079,,1.198686624,0.373314333,6.424601889,15.09421227,23.09081511,10785.51978
11,5,1.120357037,0.370573044,8.198488951,14.10581613,23.79523516,12213.72478,,1.198555803,0.367730093,9.070414472,16.64647446,27.28317482,10762.91214
12,1,1.129301071,0.367130995,0.000305176,3.367043018,4.86378026,12626.66997,,,,,,,
12,2,1.125144005,0.354102135,1.976180077,9.454597712,12.91002393,12342.8978,,,,,,,
12,3,1.086913109,0.407063961,4.20405674,18.26615191,23.96418571,12188.07045,,,,,,,
12,4,1.192976236,0.423753023,6.572072983,20.13321781,28.32202005,12185.45711,,,,,,,
12,5,1.181463957,0.392525673,9.718945026,20.05417728,31.34711194,12171.10461,,,,,,,
13,1,1.099587917,0.358016014,0.000355959,3.75881815,5.21677804,12766.33195,,,,,,,
13,2,1.091899157,0.329678774,2.121568203,6.04805088,9.591197014,12582.14674,,,,,,,
13,3,1.100436926,0.360839844,4.169880152,9.20990324,14.84106016,12450.70398,,,,,,,
13,4,1.113240004,0.361053944,6.198356152,18.23084259,25.90349269,12357.00879,,,,,,,
13,5,1.256397963,0.380859137,8.945343971,21.66524982,32.24785089,12301.16565,,,,,,,
14,1,1.237221956,0.359376907,0.000308037,4.451426744,6.048333645,8191.381206,,,,,,,
14,2,1.175113916,0.303858042,2.103303909,5.619612217,9.201888084,8095.235371,,,,,,,
14,3,1.136777878,0.318902731,4.255425215,6.384636164,12.09574199,8068.261965,,,,,,,
14,4,1.239312172,0.384453773,6.314937115,6.636060953,14.57476401,8061.180789,,,,,,,
14,5,1.196255922,0.339529037,8.405154228,10.34518814,20.28612733,8038.310549,,,,,,,
15,1,1.240055799,0.376652002,0.000315189,3.668264151,5.285287142,11079.61649,,,,,,,
15,2,1.198236942,0.358432055,2.04606986,5.684583187,9.287322044,10921.2914,,,,,,,
15,3,1.199004889,0.372559071,4.471468925,9.676632166,15.71966505,10831.96562,,,,,,,
15,4,1.243140936,0.388031006,6.493481874,12.98549318,21.110147,10803.72124,,,,,,,
15,5,1.292412758,0.364626169,9.057532072,13.06704903,23.78162003,10776.04922,,,,,,,
16,1,1.143446207,0.346965075,0.000313997,3.683280706,5.174005985,12391.00992,,,,,,,
16,2,1.144536972,0.348261118,2.052448988,7.268887758,10.81413484,12205.50982,,,,,,,
16,3,1.138033152,0.345388174,4.154032707,11.98493791,17.62239194,12086.65295,,,,,,,
16,4,1.282478094,0.364683151,6.215315819,11.75939798,19.62187505,12096.14132,,,,,,,
16,5,1.137896061,0.347257137,8.41798687,11.83276892,21.73590899,12054.80432,,,,,,,
17,1,1.090276957,0.320271015,0.000481844,4.767139196,6.178169012,9556.947311,,,,,,,
17,2,1.111284971,0.289211273,2.109146833,13.05435371,16.56399679,9395.41487,,,,,,,
17,3,1.082468987,0.318454981,4.239583969,13.62869406,19.26920199,9380.38295,,,,,,,
17,4,1.13928771,0.321246147,5.932354927,15.41940331,22.8122921,9343.397778,,,,,,,
17,5,1.175554276,0.3593297,9.72738409,19.20361781,30.46588588,9301.566488,,,,,,,
18,1,1.256608009,0.384212017,0.000371933,3.444612026,5.085803986,10590.09314,,,,,,,
18,2,1.263627052,0.343802929,2.432155848,9.491308212,13.53089404,10414.39195,,,,,,,
18,3,1.135582924,0.34092021,4.838788748,10.41187787,16.72716975,10346.63582,,,,,,,
18,4,1.251609087,0.337469101,6.833097935,14.3280139,22.75019002,10278.44649,,,,,,,
18,5,1.184794903,0.312041044,9.191307068,15.227005,25.91514802,10271.00039,,,,,,,
19,1,1.204784155,0.443649054,0.000329018,3.153395653,4.802157879,10809.80522,,,,,,,
19,2,1.125864983,0.381117821,2.250144005,8.984002113,12.74112892,10531.02174,,,,,,,
19,3,1.143195868,0.409504652,4.316122293,18.43050933,24.29933214,10433.00286,,,,,,,
19,4,1.201801062,0.413974047,6.933862209,19.77247787,28.32211518,10395.42358,,,,,,,
19,5,1.295400143,0.435024023,9.270741463,20.01360345,31.01476908,10413.99657,,,,,,,
20,1,1.265561104,0.411124945,0.00041604,3.403609753,5.080711842,10490.0784,,,,,,,
20,2,1.188910007,0.38256216,2.132985115,11.37987852,15.0843358,10263.12081,,,,,,,
20,3,1.150076151,0.390733719,4.767529964,12.20103717,18.509377,10199.63076,,,,,,,
20,4,1.200063944,0.376836061,6.94460392,18.34992623,26.87143016,10113.53989,,,,,,,
20,5,1.145025015,0.375535965,9.771260977,20.95026898,32.24209094,10087.39877,,,,,,,
