seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.967238903,0.16786623,1.00457406,1.876121521,4.015800714,14528.44122,,4.132731581,14229.34825
12,60,0.974140882,0.173012018,0.999191999,1.885036469,4.031381369,14321.65577,,,
13,60,0.981958866,0.227856159,1.026243925,1.993150711,4.229209661,15409.99699,,,
14,60,0.930547953,0.198336124,0.987175941,1.751801014,3.867861032,12742.30301,,,
15,60,0.996778965,0.254814386,1.075134039,1.94197464,4.26870203,14540.25337,,,
16,60,1.023363829,0.218524218,1.056566,1.961470127,4.259924173,15071.12754,,,
17,60,0.968500137,0.196476936,1.027744055,2.014728785,4.207449913,14300.46725,,,
18,60,1.038717985,0.242373228,1.012517214,1.98676753,4.280375957,14050.62584,,,
19,60,1.049746752,0.201193094,0.982321024,1.831779957,4.065040827,13341.7669,,,
20,60,0.963742018,0.206183195,0.969770908,1.961874008,4.101570129,13986.84458,,,
