seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.999871016,0.249694109,0.966412067,8.066559792,10.28253698,12015.34249,,7.308583784,11652.20061
12,60,0.965446949,0.222946167,0.83202672,3.550078392,5.570498228,12176.45482,,,
13,60,0.94412899,0.225527048,0.843172312,5.489730597,7.502558947,12096.98618,,,
14,60,1.016269922,0.180799007,0.931251287,4.167942524,6.296262741,11334.99149,,,
15,60,0.975903034,0.186582088,0.896934032,3.299135923,5.358555079,11646.52667,,,
16,60,0.951283932,0.267106056,1.025876045,4.273865938,6.518131971,12396.60164,,,
17,60,0.969338179,0.201572895,0.97406292,5.654311895,7.799285889,11124.02818,,,
18,60,0.938145876,0.179800034,0.800314903,6.77101016,8.689270973,11839.92819,,,
19,60,0.94008708,0.269865036,1.048291206,6.695928812,8.954172134,11062.82494,,,
20,60,0.974985838,0.231955051,0.939682245,3.967941761,6.114564896,10828.32147,,,
