seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,1.030186176,0.267616987,1.006108999,16.94898176,19.25289392,11348.15788,,18.74838855,10753.78282
12,60,0.94263196,0.171108961,0.941329956,7.735759974,9.790830851,11029.71175,,,
13,60,0.914973021,0.207394123,1.005351067,15.57428288,17.70200109,12357.59619,,,
14,60,0.967866898,0.237796068,0.956731319,15.28783369,17.45022798,8650.427314,,,
15,60,0.945845842,0.220659971,0.995126009,16.55511212,18.71674395,10921.93861,,,
16,60,0.883781195,0.211714029,0.929175854,17.29284406,19.31751513,11824.49788,,,
17,60,0.898471832,0.221456051,0.918684006,19.85639405,21.89500594,10930.98817,,,
18,60,0.884244919,0.242274761,1.083426952,17.43680048,19.64674711,10527.29388,,,
19,60,0.959985971,0.274719954,1.025338173,19.16402459,21.42406869,9421.89882,,,
20,60,0.983816862,0.241626024,1.12125802,19.94114995,22.28785086,10525.31765,,,
