seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,,
11,3,0.881505013,0.020617247,0.000120878,21.29150796,22.1937511,12048.67675,,3,0.760329769,0.016591308,0.000359127,21.88561235,22.66289255,10178.21578
11,9,0.799193144,0.025240183,0.000877857,21.43336177,22.25867295,12063.65207,,9,0.760469854,0.028994076,0.00083256,21.20509311,21.9953896,10183.60599
11,15,0.813075781,0.06445384,0.005562067,21.22988939,22.11298108,12059.7982,,15,0.792777717,0.043091907,0.004647629,20.60063468,21.44115194,10194.07698
11,21,0.832525253,0.066331863,0.018748999,21.2862978,22.20390391,12073.63487,,21,0.812202961,0.059844029,0.015592837,19.40885508,20.29649491,10206.27276
11,27,0.830681801,0.094171047,0.045382023,21.45427608,22.42451096,12059.23809,,27,0.820141463,0.075581949,0.041872597,18.69470893,19.63230494,10218.31943
11,30,0.822836876,0.061100006,0.051302195,16.16073704,17.09597611,12123.70723,,30,0.830669417,0.085058274,0.063049228,18.34036131,19.31913823,10227.46266
11,45,0.923975229,0.141327858,0.299919128,14.76921391,16.13443613,12158.16744,,45,0.884441187,0.132780895,0.295536366,16.4730856,17.78584405,10252.81181
11,60,0.94054985,0.189307213,0.791571856,15.28168321,17.20311213,12171.48179,,60,0.948187656,0.202735589,0.884777298,14.09986737,16.13556792,10287.43251
11,90,1.062603951,0.361011028,3.934297085,7.621005058,12.97891712,12286.51032,,90,1.071869655,0.344914253,4.453408659,12.2112827,18.08147526,10332.57622
11,120,1.204781055,0.526385069,13.86472082,15.00667024,30.60255718,12216.95231,,120,1.232946954,0.517986751,13.89175655,10.93783282,26.58052307,10373.94702
12,3,0.744231939,0.016446829,0.000437021,21.6279335,22.38904929,12023.16994,,,,,,,,
12,9,0.746116161,0.030651808,0.00077796,21.7322607,22.50980663,12032.78348,,,,,,,,
12,15,0.793251753,0.03364706,0.004842997,21.39194202,22.22368383,12019.76668,,,,,,,,
12,21,0.809834003,0.051669121,0.014601946,21.47115588,22.34726095,12051.13386,,,,,,,,
12,27,0.831361055,0.095252037,0.04282999,21.02152133,21.99096441,12065.40647,,,,,,,,
12,30,0.821806192,0.110706806,0.063947916,20.89145517,21.88791609,12103.09654,,,,,,,,
12,45,0.876237869,0.127850056,0.304203987,19.90195227,21.21024418,12096.39273,,,,,,,,
12,60,0.940139055,0.204134226,1.01412487,16.73270416,18.89110231,12193.9265,,,,,,,,
12,90,1.042307854,0.366722107,4.218985081,17.60729504,23.23531008,12188.07045,,,,,,,,
12,120,1.238899231,0.57227397,15.24768376,17.88980198,34.94865894,12210.12014,,,,,,,,
13,3,0.747200966,0.010116816,0.000389099,21.8810513,22.63875818,12311.13062,,,,,,,,
13,9,0.778014898,0.026361227,0.000729084,21.65486097,22.45996618,12306.22054,,,,,,,,
