seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.918149948,0.251813889,1.036271095,1.879006863,4.085241795,14486.59087,,4.058073449,14343.39293
12,60,0.919364214,0.255175114,1.074428797,1.932391882,4.181360006,15165.40518,,,
13,60,0.923469067,0.200915813,0.931104183,2.013110876,4.068599939,15554.85548,,,
14,60,0.917973042,0.214575768,0.977131128,1.84224391,3.951923847,13878.40603,,,
15,60,0.907928705,0.183359861,0.960970163,1.889670372,3.941929102,13660.1575,,,
16,60,0.910779953,0.242648125,1.064729929,1.886835814,4.10499382,14631.11113,,,
17,60,0.91590786,0.251254082,1.037626028,1.907270193,4.112058163,14426.94521,,,
18,60,0.971388817,0.235742092,1.044196129,1.91343689,4.164763927,14082.06837,,,
19,60,0.971094131,0.176115036,0.97102499,1.839577675,3.957811832,13520.17087,,,
20,60,0.952296019,0.203773975,0.941838264,1.914143801,4.012052059,14028.21862,,,
