seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.955592155,0.210936069,0.900105,9.598799944,11.66543317,11460.13385,,15.27914922,11038.51302
12,60,0.926658869,0.228415012,0.831322193,9.022487879,11.00888395,11054.88606,,,
13,60,0.973321915,0.218980789,0.924796343,10.78233981,12.89943886,12158.23653,,,
14,60,0.947504044,0.192514658,1.048672915,8.6604743,10.84916592,9685.47048,,,
15,60,0.972510815,0.190075874,0.912461042,15.23293543,17.30798316,11327.29371,,,
16,60,0.926306963,0.272325754,1.186537981,19.59033418,21.97550488,11831.3988,,,
17,60,0.939013958,0.196051121,0.860269785,15.39764786,17.39298272,11144.53739,,,
18,60,0.962660074,0.205384016,0.884669065,11.80050683,13.85321999,10902.72161,,,
19,60,0.948188782,0.212574959,0.872774839,18.31196618,20.34550476,10042.03229,,,
20,60,0.936591148,0.20698595,1.012581825,13.3372159,15.49337482,10778.41947,,,
