seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.962590933,0.152364016,0.847391844,17.17962217,19.14196897,11414.12341,,16.30595639,11195.05046
12,60,0.963484764,0.225044966,1.16652298,19.61218452,21.96723723,11366.41557,,,
13,60,0.957616806,0.18622613,0.952696085,9.335763216,11.43230224,11499.51244,,,
14,60,0.93542099,0.184564829,0.857192993,11.18088913,13.15806794,10981.23461,,,
15,60,0.95291996,0.222084045,0.934900999,20.43638611,22.54629111,11058.78542,,,
16,60,0.936990023,0.21538496,0.838112831,11.403512,13.39399981,11673.11633,,,
17,60,0.984128952,0.179454088,0.881580114,20.31757951,22.36274266,10924.60242,,,
18,60,0.986776114,0.168499947,0.922534943,9.37241292,11.45022392,11526.56842,,,
19,60,0.985053062,0.186860085,0.844421864,11.50569105,13.52202606,10827.61308,,,
20,60,1.013731003,0.168049097,0.894076824,12.008847,14.08470392,10678.53293,,,
