seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.964562178,0.222047806,0.756119967,18.70327306,20.64600301,11754.03521,,19.94236646,11441.1169
12,60,0.957341909,0.24822402,0.905848265,19.61775494,21.72916913,12203.78205,,,
13,60,0.954192162,0.203486919,0.803210974,17.22181892,19.18270898,11985.6047,,,
14,60,0.984998226,0.221629143,0.930205822,20.41634083,22.55317402,11294.83904,,,
15,60,0.941514969,0.216995955,0.961155176,15.03131914,17.15098524,11457.13154,,,
16,60,0.953145742,0.206937075,0.965866089,15.92370915,18.04965806,12018.34144,,,
17,60,0.976349831,0.236604929,0.982710838,17.52805543,19.72372103,10535.43536,,,
18,60,0.953950882,0.245776892,0.870686054,20.39019799,22.46061182,11722.76501,,,
19,60,0.963778019,0.19682312,0.905534983,16.10144377,18.16757989,10714.18766,,,
20,60,0.979609013,0.1973629,0.859675884,17.7234056,19.7600534,10725.04697,,,
