seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1,1.207969666,0.324032068,7.70E-05,4.342584133,5.874662876,12880.58732,,1.12655108,0.350720978,0.000304198,4.014519095,5.492095351,10909.52698
11,2,1.115612984,0.501652956,2.300625801,7.073986292,10.99187803,12668.0392,,1.139009023,0.336113143,2.196325183,7.500697803,11.17214515,10737.64622
11,3,1.179987907,0.325557947,4.303635836,10.66436529,16.47354698,12574.26574,,1.119209337,0.347880244,4.483542752,10.25663116,16.20726349,10666.96279
11,4,1.137109041,0.33018899,6.407655239,19.20926642,27.08421969,12445.73916,,1.154834175,0.342878222,6.579996204,17.48348432,25.56119292,10591.14209
11,5,1.179172993,0.329246998,8.849270105,19.46112061,29.8188107,12427.28845,,1.141305995,0.342343235,9.370107198,19.01400828,29.86776471,10566.29652
12,1,1.046271086,0.35426712,0.000310183,2.978930712,4.3797791,12665.66238,,,,,,,
12,2,1.091521025,0.327584982,2.09529686,5.390877247,8.905280113,12474.38288,,,,,,,
12,3,1.056315899,0.356524944,4.137396812,8.508634329,14.05887198,12389.24047,,,,,,,
12,4,1.100445986,0.355929136,6.428694963,13.54972506,21.43479514,12318.22775,,,,,,,
12,5,1.200135946,0.357444763,8.995021105,13.0613811,23.61398292,12292.58153,,,,,,,
13,1,1.101068974,0.280727148,0.000356197,5.302609682,6.684762001,12937.00087,,,,,,,
13,2,1.15317893,0.263560057,2.128417969,7.337235212,10.88239217,12757.83973,,,,,,,
13,3,1.104044199,0.279267788,4.130413055,13.9589839,19.47270894,12633.43082,,,,,,,
13,4,1.195015907,0.27929306,5.912626028,18.61768317,26.00461817,12580.81038,,,,,,,
13,5,1.212065935,0.287094116,8.661284208,17.36028767,27.52073193,12586.80369,,,,,,,
14,1,1.097579956,0.346086979,0.000319004,3.223970175,4.667956114,7376.138854,,,,,,,
14,2,1.073343039,0.312412977,2.121567965,5.709954977,9.217278957,7248.17792,,,,,,,
14,3,1.062565804,0.346033096,4.641662836,6.43784833,12.48811007,7215.243231,,,,,,,
14,4,1.178997993,0.343491793,7.061522245,22.60179782,31.18580985,7098.254848,,,,,,,
14,5,1.168966055,0.352079868,9.689804077,22.59124398,33.80209398,7080.771301,,,,,,,
15,1,1.277230978,0.381052017,0.000312805,3.238786221,4.897382021,10767.63133,,,,,,,
15,2,1.279550791,0.362907887,2.16229105,9.183597565,12.98834729,10574.09005,,,,,,,
15,3,1.050955772,0.375557184,4.569272041,12.12181807,18.11760306,10516.13557,,,,,,,
15,4,1.065252781,0.37465024,6.710643053,12.71787405,20.86842012,10494.42825,,,,,,,
15,5,1.051826,0.376079798,8.802166939,17.76476264,27.99483538,10458.03968,,,,,,,
16,1,1.195461988,0.387359142,0.00029707,3.855314732,5.438432932,12472.987,,,,,,,
16,2,1.193992138,0.28119874,2.250846863,4.922253132,8.648290873,12317.1655,,,,,,,
16,3,1.068139076,0.316974878,4.629518032,6.641414165,12.65604615,12249.41941,,,,,,,
16,4,1.355399847,0.310590982,6.496739149,15.20418811,23.36691809,12143.02532,,,,,,,
16,5,1.107398987,0.281789064,9.262177706,17.77185035,28.4232161,12100.21884,,,,,,,
17,1,1.074560881,0.336986065,0.000337839,4.303193331,5.715078115,9155.776381,,,,,,,
17,2,1.128358841,0.304145813,2.307296038,10.45247245,14.19227314,8999.136079,,,,,,,
17,3,1.107569933,0.33742094,4.784221172,14.10452676,20.3337388,8910.868408,,,,,,,
17,4,1.088469982,0.337239027,6.897207022,16.02391982,24.34683585,8885.626152,,,,,,,
17,5,1.119139194,0.343522072,9.666971922,18.65219092,29.78182411,8875.262428,,,,,,,
18,1,1.062427998,0.374716759,0.000277996,5.603956461,7.041379213,10243.75445,,,,,,,
18,2,1.101009846,0.351377964,2.087099075,10.93983316,14.47932005,10072.70521,,,,,,,
18,3,1.05584383,0.365657091,4.175434828,11.52809644,17.12503219,10060.02555,,,,,,,
18,4,1.092312098,0.381500959,6.103289127,17.71888089,25.29598308,9977.669374,,,,,,,
18,5,1.094887018,0.385511875,8.616310835,20.18441725,30.28112698,9935.592629,,,,,,,
19,1,1.093928099,0.342743158,0.000466824,3.443475962,4.880614042,10396.56328,,,,,,,
19,2,1.115546942,0.318763018,2.146906137,7.245385885,10.82660198,10229.52174,,,,,,,
19,3,1.063881874,0.349588394,4.501213074,8.356931448,14.27161479,10150.43444,,,,,,,
19,4,1.157629013,0.346310139,6.700101137,18.23537874,26.43941903,10069.661,,,,,,,
19,5,1.145193815,0.345891714,9.973931074,21.42476654,32.88978314,10019.94629,,,,,,,
20,1,1.109011173,0.379239321,0.000287056,3.852369547,5.340907097,10199.16793,,,,,,,
20,2,1.137975693,0.337527037,2.362904072,6.751382113,10.58978891,10035.40394,,,,,,,
20,3,1.442789078,0.426220179,4.962659836,10.24369287,17.07536197,9970.564288,,,,,,,
20,4,1.177709103,0.369587898,7.081484079,20.95612907,29.58491015,9897.978684,,,,,,,
20,5,1.134274006,0.364772081,11.18413401,21.86806178,34.55124187,9886.460389,,,,,,,
