seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,,,,,
11,1000,0.130018234,0.278450966,4.133122206,0.096339703,4.637931108,1480.029162,,0.151181817,0.185767674,4.23406682,0.08932724,4.660343552,1222.678902
11,5000,0.498067856,0.226658106,4.60549283,1.256017208,6.586236,6638.391195,,0.502374268,0.24232924,4.567245531,1.007527018,6.319476056,5638.445479
11,10000,1.042252064,0.317920923,4.568692923,4.162526131,10.09139204,13029.45187,,1.050418687,0.338519859,4.75528748,3.790693831,9.934919858,11014.87504
11,15000,1.835403681,0.516973734,5.19693327,8.889187336,16.43849802,19396.16086,,1.671896386,0.39713316,4.744004202,8.03132329,14.84435704,16374.63793
11,20000,2.358886003,0.408956766,4.597573996,22.43537641,29.80079317,25671.41136,,2.261286306,0.539332294,4.857895017,21.32518053,28.98369415,21690.18298
12,1000,0.129462957,0.175222874,4.10924077,0.087521315,4.501447916,1389.683346,,,,,,,
12,5000,0.523802757,0.256788254,4.418768883,0.929278374,6.128638268,6555.736166,,,,,,,
12,10000,1.171383142,0.369231939,4.442309856,2.907396317,8.890321255,12768.99067,,,,,,,
12,15000,1.783332109,0.415418148,5.452565193,8.07850647,15.72982192,19046.43133,,,,,,,
12,20000,2.338991165,0.539884806,4.735198975,19.21923018,26.83330512,25230.48146,,,,,,,
13,1000,0.167083979,0.175575018,4.70077014,0.10650897,5.149938107,1502.984836,,,,,,,
13,5000,0.51231885,0.278938293,4.570086956,1.36130476,6.722648859,6715.980242,,,,,,,
13,10000,1.021153927,0.286012888,4.787626982,4.654105186,10.74889898,13090.25818,,,,,,,
13,15000,1.645255089,0.406764984,4.69308424,7.942218781,14.68732309,19454.83463,,,,,,,
13,20000,2.264732838,0.683415174,5.265150785,20.48920202,28.70250082,25773.97651,,,,,,,
14,1000,0.134756088,0.178719044,4.274955988,0.077610731,4.666041851,810.9262367,,,,,,,
14,5000,0.506094933,0.224931955,4.607344866,0.865671396,6.20404315,3785.471436,,,,,,,
14,10000,1.033780098,0.337522268,4.868503809,3.010846615,9.25065279,7440.669686,,,,,,,
14,15000,1.675634861,0.420681,4.499464989,7.041909218,13.63769007,11033.9559,,,,,,,
14,20000,2.272659779,0.444394827,4.752866983,31.16280031,38.6327219,14539.06426,,,,,,,
15,1000,0.16672492,0.182314873,4.980621815,0.088822365,5.418483973,1197.230867,,,,,,,
15,5000,0.501693964,0.271403074,4.487373114,1.067331553,6.327801704,5562.738804,,,,,,,
15,10000,1.018613815,0.348949909,4.849742889,2.978891373,9.196197987,10868.29739,,,,,,,
15,15000,1.619702101,0.401702881,4.548046112,8.537494898,15.10694599,16185.70975,,,,,,,
15,20000,2.234805107,0.389868975,4.643025875,26.21869802,33.48639798,21476.5324,,,,,,,
16,1000,0.129323006,0.176922083,3.650959015,0.091202974,4.048407078,1438.991956,,,,,,,
16,5000,0.491801262,0.264820814,4.93991971,0.862594128,6.559135914,6487.557781,,,,,,,
16,10000,1.036561966,0.307482958,4.6155231,3.533530951,9.493098974,12554.409,,,,,,,
16,15000,1.607363224,0.410192728,4.83032918,8.200873852,15.04875898,18633.18963,,,,,,,
16,20000,2.245980024,0.608159781,4.940139055,12.67780709,20.47208595,24788.04342,,,,,,,
17,1000,0.138146877,0.178954124,4.440210104,0.083101749,4.840412855,1026.286019,,,,,,,
17,5000,0.484843016,0.225071907,4.536735058,0.876489878,6.123139858,4739.032452,,,,,,,
17,10000,1.046405077,0.331809998,4.660753012,4.336035728,10.37500381,9228.608673,,,,,,,
17,15000,1.6514709,0.312106848,4.622751236,7.765880108,14.35220909,13711.78979,,,,,,,
17,20000,2.246584177,0.656888962,4.905320168,18.77854943,26.58734274,18041.21246,,,,,,,
18,1000,0.213240147,0.174946785,4.325426102,0.086729765,4.800342798,1109.553214,,,,,,,
18,5000,0.506241083,0.231415987,4.549957037,0.888175964,6.175790071,5283.107174,,,,,,,
18,10000,1.033274889,0.374472857,4.78126502,5.347247362,11.53626013,10305.18547,,,,,,,
18,15000,1.647288799,0.398753881,4.539773941,7.199341297,13.78515792,15434.97468,,,,,,,
18,20000,2.183694124,0.692382813,4.87045002,33.98908997,41.73561692,20358.87666,,,,,,,
19,1000,0.165625095,0.164691925,3.843033075,0.085567713,4.258917809,1165.157392,,,,,,,
19,5000,0.498448849,0.223673105,4.647872925,1.022650003,6.392644882,5338.755996,,,,,,,
19,10000,1.02872777,0.351392984,4.8099792,3.342779875,9.532879829,10536.67696,,,,,,,
19,15000,1.621768236,0.345342159,4.537775993,7.423041821,13.92792821,15512.53349,,,,,,,
19,20000,2.253946066,0.533577919,4.813878059,15.06751299,22.66891503,20648.32624,,,,,,,
20,1000,0.137436867,0.171879053,3.882328987,0.089867115,4.281512022,1105.945991,,,,,,,
20,5000,0.500430107,0.219590902,4.308903933,0.945756912,5.974681854,5277.683545,,,,,,,
20,10000,1.072034121,0.360401869,5.168478012,3.633578777,10.23449278,10326.20248,,,,,,,
20,15000,1.631744862,0.343395233,4.519317865,9.234779119,15.72923708,15336.79923,,,,,,,
20,20000,2.21258378,0.435792923,5.055346251,13.21353889,20.91726184,20373.90501,,,,,,,
