seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost
11,3,33.70403718948364,0.15628695487976074,0.0003120899200439453,61.20154285430908,95.06217908859253,53.916739624181744
11,9,34.52035188674927,0.10201430320739746,0.0002880096435546875,61.745325803756714,96.36798000335693,53.89025166142348
11,15,34.32161808013916,0.10628914833068848,0.0010488033294677734,61.56244969367981,95.99140572547913,53.88773793396384
11,21,34.91926407814026,0.2606961727142334,0.0026807785034179688,61.641414165496826,96.82405519485474,53.89072802809923
11,27,35.00997805595398,0.26619720458984375,0.0035338401794433594,61.52047801017761,96.80018711090088,53.892619949472916
11,30,34.882057905197144,0.29636502265930176,0.0048389434814453125,61.61690330505371,96.8001651763916,53.89350083213914
11,45,35.83816194534302,0.7056300640106201,0.02464890480041504,61.62284827232361,98.19128918647766,53.88924402541716
11,60,36.61758208274841,0.8566651344299316,0.05944013595581055,61.727519512176514,99.26120686531067,53.891483356146196
11,90,38.226128816604614,1.0698871612548828,0.27071380615234375,61.655282974243164,101.222012758255,53.891105043345476
11,120,40.827001094818115,1.4518940448760986,0.6219189167022705,61.90796089172363,104.80877494812012,53.89625611951858
