seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost
11,3,2707.9745650291443,0.06934976577758789,2708.043914794922,38.738153360178245
11,9,2718.78968501091,0.06669092178344727,2718.8563759326935,38.10074554726065
11,15,2721.6038846969604,0.06782221794128418,2721.6717069149017,38.08856384893596
11,21,2713.9637429714203,0.06819605827331543,2714.0319390296936,38.08467924582054
11,27,2706.1056611537933,0.06891083717346191,2706.174571990967,38.076441320914086
11,30,2696.073404073715,0.0670318603515625,2696.1404359340668,38.07862825157984
11,45,2630.2040140628815,0.06691575050354004,2630.270929813385,38.06841859471689
11,60,2651.1739509105682,0.0665431022644043,2651.2404940128326,38.0640660997743
11,90,2638.71150803566,0.06749081611633301,2638.778998851776,38.044068380658764
11,120,2836.1519029140472,0.0679311752319336,2836.219834089279,38.03042607060023
11,4901,2731.5096459388733,0.06719183921813965,2731.5768377780914,36.11583172377108
