seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.962738037,0.237997055,1.077041864,1.878938913,4.15671587,16819.6116,,3.937026429,14052.97119
12,60,0.989351988,0.143836975,0.896855116,1.733170986,3.763215065,16294.17085,,,
13,60,0.926667929,0.11106801,0.927357197,1.928731918,3.893825054,16987.68903,,,
14,60,0.961596966,0.192918062,1.009760141,1.61866188,3.78293705,9166.555785,,,
15,60,0.957000017,0.166462183,0.984780788,1.747946024,3.856189013,13894.5358,,,
16,60,0.943104982,0.187264919,0.958405018,1.773793936,3.862568855,15930.60115,,,
17,60,0.943412781,0.251873016,0.979687214,1.724341154,3.899314165,11650.8589,,,
18,60,0.990632296,0.167745829,1.020982027,1.732626915,3.911987066,13211.89051,,,
19,60,1.038070202,0.287548065,0.985899687,1.750845194,4.062363148,13460.70991,,,
20,60,1.048932791,0.253679276,1.072497129,1.80603981,4.181149006,13113.08836,,,
