seed,x_axle,Tree Construction Time,PD Initialization Time,PD Solve Time,Route time,Total Time,Route Cost,,,
11,60,0.936975241,0.259114981,0.966954947,4.69798398,6.861029148,11526.63846,,6.86214242,11373.68226
12,60,0.932311773,0.258476973,0.942810059,6.665381193,8.798979998,11809.11458,,,
13,60,0.944890022,0.186131001,0.927492857,4.012586117,6.071099997,12335.01512,,,
14,60,0.947289944,0.212635994,0.852449656,4.763721466,6.776097059,11068.06888,,,
15,60,0.967710972,0.168970823,0.97730875,5.751082659,7.865073204,10828.17282,,,
16,60,0.95374608,0.20847106,0.979146004,4.072762966,6.21412611,11605.71949,,,
17,60,0.922795057,0.254731178,0.850667,4.918119669,6.946312904,11466.5728,,,
18,60,0.967453957,0.223724842,0.956470013,4.172796011,6.320444822,11191.85688,,,
19,60,0.960827827,0.169414997,0.964625359,4.644739866,6.739608049,10790.63334,,,
20,60,0.961176634,0.192099094,0.890457869,3.98491931,6.028652906,11115.03025,,,
